traffic,retry_attempt,retry_interval,cb,pc_succ_req,pc_fail_req,pc_cb_req,pc_c_rt,f_succ_req,f_fail_req,f_cb_req,f_c_rt,pc_retried_req
33,20,0.005,1000,86.4,3.0,0.0,2.3472727272727276,14.6,2.6,0,4.65,302.6
33,20,0.005,1000,73.2,2.4000000000000004,0.0,1.7331250000000007,10.6,3.0,0,4.701923076923077,293.4
33,20,0.005,1000,74.0,1.8,0.0,2.1796874999999987,12.2,1.4,0,4.784090909090908,313.4
33,20,0.01,1,134.8,0.0,11.8,0.01159375000000002,20.0,12.6,0,0.09975,16.8
33,20,0.01,1,152.6,0.2,11.8,0.008474358974358963,23.8,10.2,0,0.09095238095238094,6.2
33,20,0.01,1,105.4,0.0,13.8,0.008532051282051268,16.2,14.4,0,0.09714285714285714,9.0
33,20,0.01,1,118.8,0.0,13.8,0.009405172413793095,18.0,11.2,0,0.16900000000000012,8.0
33,20,0.01,1,136.6,0.0,15.0,0.00955833333333332,19.6,19.2,0,0.18625000000000005,15.0
33,20,0.01,1,137.6,0.0,12.8,0.009504098360655721,21.2,11.4,0,0.08359374999999998,11.2
33,20,0.01,1,130.8,0.0,15.2,0.011772727272727391,19.8,14.399999999999999,0,0.20499999999999988,18.8
33,20,0.01,1,131.8,0.2,11.8,0.009112068965517249,18.8,13.799999999999999,0,0.09203124999999997,8.0
33,20,0.01,1,127.4,0.0,12.4,0.012823529411764767,19.8,13.0,0,0.15999999999999945,16.8
33,20,0.01,1,137.0,0.0,8.8,0.009443877551020406,20.2,7.6,0,0.08455882352941174,6.0
33,20,0.01,1,143.2,0.0,13.2,0.008994186046511633,21.6,13.4,0,0.12062499999999997,12.4
33,20,0.01,1,148.2,0.0,9.2,0.008809782608695636,23.6,9.8,0,0.08775000000000004,8.4
33,20,0.01,1,133.0,0.0,12.6,0.010416666666666526,20.4,11.6,0,0.14312499999999936,16.6
33,20,0.01,1,139.0,0.0,6.6,0.009520833333333298,21.4,6.2,0,0.08708333333333333,9.6
33,20,0.01,1,129.2,0.0,13.2,0.009938888888888896,19.2,14.0,0,0.1337500000000003,14.4
33,20,0.01,1,150.6,0.0,11.4,0.013352941176470514,22.6,11.8,0,0.09315789473684206,11.0
33,20,0.01,1,151.6,0.0,15.0,0.017291666666666622,23.4,14.8,0,0.16,21.0
33,20,0.01,1,134.2,0.0,8.6,0.009112068965517238,20.4,8.2,0,0.09266666666666666,6.6
33,20,0.01,1,136.8,0.0,11.4,0.008362499999999967,20.8,11.4,0,0.09589285714285714,14.0
33,20,0.01,1,134.0,0.4,9.6,0.009988888888888884,20.0,10.799999999999999,0,0.1,9.0
33,20,0.01,1,145.8,0.0,8.6,0.009447674418604658,22.6,8.0,0,0.090875,10.4
33,20,0.01,1,159.0,0.2,13.4,0.009083333333333336,23.8,13.399999999999999,0,0.08460526315789471,10.6
33,20,0.01,1,111.0,0.0,20.2,0.00976388888888888,16.0,21.0,0,0.20499999999999988,14.2
33,20,0.01,1,126.2,0.0,9.4,0.009339285714285704,19.4,8.8,0,0.08903846153846146,6.2
33,20,0.01,1,125.8,0.0,11.0,0.0088313953488372,19.4,10.0,0,0.17750000000000016,13.4
33,20,0.01,5,112.2,0.4,17.6,1.4933333333333345,12.4,19.0,0,3.0,299.8
33,20,0.01,5,102.4,1.7999999999999998,18.6,1.0284482758620652,11.2,17.6,0,3.6499999999999977,280.2
33,20,0.01,5,115.2,0.2,20.2,1.427500000000002,13.4,23.2,0,2.4275862068965517,271.2
33,20,0.01,5,102.0,0.8,20.0,0.9779761904761901,10.0,20.2,0,4.277777777777777,287.6
33,20,0.01,5,134.6,0.2,19.2,1.4024390243902416,15.6,19.8,0,2.4270833333333335,260.0
33,20,0.01,5,98.2,1.4,18.8,0.9250000000000007,10.0,20.599999999999998,0,4.203125,290.0
33,20,0.01,5,125.2,0.6000000000000001,26.0,1.3823170731707295,11.6,27.0,0,3.9464285714285716,302.8
33,20,0.01,5,91.6,1.2,20.4,0.9775862068965512,8.0,20.2,0,3.6874999999999956,294.2
33,20,0.01,5,130.0,0.6000000000000001,23.0,1.3923076923076951,13.2,24.8,0,3.374999999999999,319.8
33,20,0.01,5,100.8,0.4,21.0,1.2720930232558136,10.6,21.0,0,3.7250000000000005,286.8
33,20,0.01,5,102.2,1.0,16.6,1.583928571428573,11.2,17.4,0,4.299999999999999,306.4
33,20,0.01,5,98.8,1.0,17.4,1.4646341463414636,8.6,17.6,0,4.104166666666667,287.8
33,20,0.01,5,114.2,0.4,19.0,1.2078571428571456,14.4,21.0,0,3.859374999999999,307.2
33,20,0.01,5,96.4,1.2,19.2,0.9937499999999979,8.6,19.2,0,4.374999999999998,301.0
33,20,0.01,5,114.0,0.4,20.6,1.569999999999998,13.0,21.599999999999998,0,4.0,303.2
33,20,0.01,5,101.8,0.8,18.0,1.1272727272727248,11.0,18.8,0,4.140624999999998,291.8
33,20,0.01,5,112.2,0.4,25.4,1.237857142857142,10.2,26.0,0,3.4062499999999987,309.6
33,20,0.01,5,99.4,0.8,16.4,1.4390243902438988,12.2,16.4,0,2.429166666666667,273.6
33,20,0.01,5,117.0,0.8,17.2,1.2187500000000042,12.4,19.0,0,4.464285714285713,305.4
33,20,0.01,5,108.2,0.8,19.8,0.9920634920634913,11.0,19.2,0,4.249999999999999,296.0
33,20,0.01,5,119.6,0.8,24.2,1.2270270270270225,12.6,25.4,0,3.666666666666667,295.0
33,20,0.01,5,99.8,0.6000000000000001,21.0,1.124342105263157,9.0,22.799999999999997,0,3.7499999999999987,305.2
33,20,0.01,5,95.6,0.8,21.2,1.56931818181818,9.0,21.6,0,3.75,299.6
33,20,0.01,5,104.2,0.8,16.4,1.520108695652171,10.6,17.2,0,3.4062499999999987,284.6
33,20,0.01,5,120.2,0.2,23.2,1.4755319148936141,12.2,23.4,0,3.874999999999999,291.8
33,20,0.01,10,45.2,6.2,0.6,2.22456896551724,7.2,5.4,0,4.784090909090908,291.0
33,20,0.01,10,73.0,3.2,0.8,2.447826086956522,8.2,5.6000000000000005,0,4.888157894736842,251.4
33,20,0.01,10,67.4,2.8,1.6,1.8734374999999974,11.0,4.3999999999999995,0,4.236111111111111,309.0
33,20,0.01,10,71.4,3.6,0.0,2.1801886792452807,10.4,3.0,0,4.7875,324.0
33,20,0.01,10,69.0,3.2,0.6,2.1709183673469403,10.4,4.2,0,4.654411764705882,313.6
33,20,0.01,10,89.2,2.4,0.0,2.0819672131147535,14.2,2.4,0,4.4930555555555545,314.0
33,20,0.01,10,62.0,3.4,2.2,2.038586956521738,8.0,6.0,0,4.951923076923077,290.4
33,20,0.01,10,105.2,1.8,2.4,2.138333333333333,16.8,3.8,0,4.84375,295.0
33,20,0.01,10,67.2,3.2,0.4,1.8062499999999975,9.4,3.1999999999999997,0,4.480769230769231,312.2
33,20,0.01,10,89.2,2.0,1.2,2.1009433962264166,13.4,3.5999999999999996,0,4.786764705882352,305.0
33,20,0.01,10,72.4,2.2,0.4,1.9954545454545451,13.0,2.6,0,4.851190476190476,276.8
33,20,0.01,10,101.2,1.2000000000000002,2.2,2.035849056603772,15.2,3.1999999999999997,0,4.588235294117647,302.4
33,20,0.01,10,70.4,2.5999999999999996,0.4,1.8062499999999986,10.2,3.2,0,4.443181818181818,279.6
33,20,0.01,10,92.8,1.2000000000000002,3.4,1.9057692307692273,15.0,5.0,0,4.62,286.4
33,20,0.01,10,61.4,3.8,0.6,2.0921875,9.6,3.8000000000000003,0,4.7941176470588225,309.8
33,20,0.01,10,77.8,1.8,0.0,2.0942622950819674,11.0,1.8,0,6.562499999999998,331.8
33,20,0.01,10,59.0,2.8,0.2,2.3171052631578926,9.4,3.0,0,4.9375,314.4
33,20,0.01,10,83.8,3.2,1.8,2.2277777777777747,12.8,4.800000000000001,0,4.85,282.4
33,20,0.01,10,65.4,2.8,0.8,2.0536290322580624,9.0,4.2,0,4.4625,298.6
33,20,0.01,10,86.8,0.8,0.8,2.159090909090909,13.6,1.8,0,4.848958333333332,309.2
33,20,0.01,10,58.0,5.0,0.2,2.080555555555554,8.8,4.4,0,4.541666666666666,309.0
33,20,0.01,10,69.4,2.4,0.0,2.2749999999999986,10.0,3.0,0,4.575,312.8
33,20,0.01,10,69.2,2.4,0.2,2.1960526315789473,10.2,2.2,0,4.839285714285714,306.6
33,20,0.01,10,81.4,1.8,0.6,2.1464285714285714,13.0,2.4000000000000004,0,4.798611111111111,321.4
33,20,0.01,10,64.4,2.8,0.4,1.9347560975609737,9.8,3.4,0,4.697368421052631,313.4
33,20,0.01,20,0.0,4.4,0.0,4.541666666666666,0.0,4.6,0,,88.4
33,20,0.01,20,0.0,5.0,0.0,4.249999999999999,0.0,4.4,0,,91.2
33,20,0.01,20,0.0,4.0,0.0,4.124999999999998,0.0,4.2,0,,87.2
33,20,0.01,20,0.0,4.6,0.0,4.083333333333331,0.0,4.8,0,,89.8
33,20,0.01,20,0.0,4.8,0.0,3.5624999999999956,0.0,4.4,0,,92.4
33,20,0.01,20,0.0,4.4,0.0,4.249999999999999,0.0,4.6,0,,90.6
33,20,0.01,20,0.0,3.2,0.0,4.625,0.0,65.0,0,,23.8
33,20,0.01,20,0.0,0.0,0.0,,0.0,397.0,0,,0.0
33,20,0.01,20,0.0,0.0,0.0,,0.0,139.79999999999998,0,,0.0
33,20,0.01,20,0.0,0.0,0.0,,0.0,32.4,0,,0.0
33,20,0.01,20,0.0,0.0,0.0,,0.0,34.8,0,,0.0
33,20,0.01,20,0.0,0.0,0.0,,0.0,32.4,0,,14.8
33,20,0.01,20,0.0,4.0,0.0,4.374999999999999,0.0,15.600000000000001,0,,87.2
33,20,0.01,20,0.0,4.2,0.0,3.6874999999999987,0.0,4.2,0,,89.8
33,20,0.01,20,0.0,5.4,0.0,3.9999999999999987,0.0,4.2,0,,96.4
33,20,0.01,20,0.0,4.4,0.0,3.9999999999999987,0.0,5.0,0,,91.2
33,20,0.01,20,0.0,4.2,0.0,4.449999999999998,0.0,4.4,0,,88.0
33,20,0.01,20,0.0,4.4,0.0,4.541666666666666,0.0,4.3999999999999995,0,,87.8
33,20,0.01,20,0.0,4.6,0.0,4.083333333333331,0.0,4.6000000000000005,0,,90.4
33,20,0.01,20,0.0,4.2,0.0,4.312499999999998,0.0,4.4,0,,87.6
33,20,0.01,20,0.0,4.6,0.0,4.312499999999998,0.0,4.6,0,,89.4
33,20,0.01,20,0.0,4.6,0.0,4.249999999999999,0.0,4.2,0,,90.6
33,20,0.01,20,0.0,4.0,0.0,4.5,0.0,4.800000000000001,0,,88.8
33,20,0.01,20,0.0,4.2,0.0,3.6874999999999987,0.0,4.0,0,,87.8
33,20,0.01,20,0.0,5.2,0.0,4.4,0.0,4.4,0,,92.8
33,20,0.01,50,61.6,2.6,0.0,2.1653846153846166,10.4,2.2,0,4.826086956521739,299.6
33,20,0.01,50,61.8,3.4000000000000004,0.0,2.2962264150943374,8.8,3.6,0,4.851190476190475,309.6
33,20,0.01,50,57.6,3.2,0.0,2.259134615384616,7.6,3.8000000000000003,0,4.730263157894736,302.0
33,20,0.01,50,63.6,3.4000000000000004,0.0,2.314130434782609,9.8,2.6,0,7.549999999999999,318.2
33,20,0.01,50,50.6,4.4,0.0,2.207377049180327,7.6,5.0,0,5.375000000000003,303.2
33,20,0.01,50,60.8,3.4000000000000004,0.0,2.4080188679245276,9.2,3.4000000000000004,0,6.166666666666657,310.0
33,20,0.01,50,50.8,3.2,0.0,2.2619565217391293,6.4,3.2,0,8.35,316.2
33,20,0.01,50,72.6,3.4000000000000004,0.0,2.398387096774193,11.2,3.6,0,5.916666666666674,305.8
33,20,0.01,50,78.0,1.6,0.0,2.0966981132075455,12.8,1.5999999999999999,0,5.6874999999999964,274.2
33,20,0.01,50,84.4,1.6,0.0,2.087499999999999,14.0,1.0,0,4.59090909090909,298.2
33,20,0.01,50,57.2,4.4,0.0,2.0777173913043456,7.4,4.8,0,4.756944444444445,316.2
33,20,0.01,50,80.2,1.2000000000000002,0.0,2.2088983050847446,11.6,1.4,0,4.886363636363636,332.8
33,20,0.01,50,42.2,9.0,0.0,2.26375,7.2,6.8,0,4.357142857142857,295.6
33,20,0.01,50,56.0,1.4,0.0,2.4761363636363636,6.0,3.8,0,4.732142857142857,244.2
33,20,0.01,50,79.8,1.7999999999999998,0.0,2.0421874999999994,12.6,1.4,0,7.785714285714283,287.4
33,20,0.01,50,76.0,1.2000000000000002,0.0,2.101000000000001,12.6,1.2,0,4.89,337.0
33,20,0.01,50,49.2,5.0,0.0,2.181896551724137,6.8,5.4,0,7.166666666666666,307.2
33,20,0.01,50,79.4,2.6,0.0,2.3684426229508206,11.8,1.8,0,4.868749999999999,339.0
33,20,0.01,50,70.2,3.8000000000000003,0.0,2.086111111111109,10.6,4.4,0,4.927631578947367,284.6
33,20,0.01,50,102.0,1.6,0.0,2.0604999999999967,16.4,1.2,0,4.267857142857142,306.2
33,20,0.01,50,45.6,4.800000000000001,0.0,2.041847826086957,6.6,4.6000000000000005,0,4.708333333333333,321.6
33,20,0.01,50,64.4,3.8,0.0,2.4631355932203394,9.2,4.0,0,4.960526315789473,311.6
33,20,0.01,50,58.6,4.8,0.0,2.178571428571425,8.6,5.4,0,4.8076923076923075,306.0
33,20,0.01,50,83.8,1.8,0.0,2.224230769230771,12.8,1.7999999999999998,0,4.65,319.6
33,20,0.01,50,57.8,3.2,0.0,2.1210526315789444,9.4,2.6,0,5.833333333333331,324.4
33,20,0.01,500,0.0,4.4,0.0,4.449999999999998,0.0,4.6000000000000005,0,,88.4
33,20,0.01,500,0.0,4.4,0.0,4.312499999999998,0.0,4.6,0,,89.4
33,20,0.01,500,0.0,4.4,0.0,4.449999999999998,0.0,4.4,0,,89.4
33,20,0.01,500,0.0,4.4,0.0,4.124999999999998,0.0,4.4,0,,88.4
33,20,0.01,500,0.0,5.0,0.0,4.375,0.0,4.2,0,,94.2
33,20,0.01,500,0.0,4.4,0.0,4.083333333333331,0.0,5.0,0,,89.6
33,20,0.01,500,0.0,2.8,0.0,2.425,0.0,70.0,0,,23.6
33,20,0.01,500,0.0,0.0,0.0,,0.0,369.4,0,,0.0
33,20,0.01,500,0.0,0.0,0.0,,0.0,376.79999999999995,0,,0.0
33,20,0.01,500,0.0,0.0,0.0,,0.0,359.4,0,,0.0
33,20,0.01,500,0.0,0.0,0.0,,0.0,316.0,0,,0.0
33,20,0.01,500,0.0,0.0,0.0,,0.0,337.8,0,,0.0
33,20,0.01,500,0.0,0.0,0.0,,0.0,381.0,0,,0.0
33,20,0.01,500,0.0,3.6,0.0,3.9375,0.0,115.2,0,,88.4
33,20,0.01,500,0.0,4.4,0.0,3.5624999999999956,0.0,5.0,0,,93.4
33,20,0.01,500,0.0,4.0,0.0,4.166666666666666,0.0,5.0,0,,88.0
33,20,0.01,500,0.0,4.8,0.0,3.5624999999999956,0.0,4.0,0,,92.0
33,20,0.01,500,0.0,4.8,0.0,3.9583333333333326,0.0,4.6000000000000005,0,,91.2
33,20,0.01,500,0.0,4.4,0.0,4.449999999999998,0.0,4.6,0,,86.2
33,20,0.01,500,0.0,4.2,0.0,4.343749999999999,0.0,4.800000000000001,0,,89.4
33,20,0.01,500,0.0,4.2,0.0,2.49625,0.0,4.2,0,,88.6
33,20,0.01,500,0.0,5.0,0.0,3.9999999999999987,0.0,4.2,0,,90.8
33,20,0.01,500,0.0,4.6,0.0,4.041666666666664,0.0,5.0,0,,91.0
33,20,0.01,500,0.0,4.2,0.0,4.312499999999998,0.0,4.4,0,,88.6
33,20,0.01,500,0.0,4.6,0.0,4.083333333333331,0.0,4.0,0,,89.2
33,20,0.01,1000,53.0,4.4,0.0,1.913461538461535,7.4,4.2,0,4.7,293.0
33,20,0.01,1000,65.8,3.4000000000000004,0.0,2.3236111111111093,9.4,3.6,0,6.416666666666667,333.6
33,20,0.01,1000,57.6,3.4,0.0,2.370089285714288,8.2,3.6,0,4.828947368421051,323.8
33,20,0.01,1000,86.0,2.6,0.0,2.3538135593220333,13.2,2.0,0,4.826388888888888,328.0
33,20,0.01,1000,54.4,4.2,0.0,2.176492537313433,7.8,5.0,0,4.833333333333333,311.6
33,20,0.01,1000,75.6,2.0,0.0,2.2633333333333314,11.6,1.8,0,4.892857142857143,324.0
33,20,0.01,1000,63.8,4.0,0.0,2.2516393442622937,10.0,3.4000000000000004,0,4.715909090909091,320.8
33,20,0.01,1000,88.6,1.6,0.0,2.1745762711864405,13.0,2.4,0,4.669117647058823,283.0
33,20,0.01,1000,94.2,1.4,0.0,1.7515957446808497,15.2,1.2,0,3.125,273.2
33,20,0.01,1000,95.8,1.6,0.0,1.9068181818181804,16.6,1.2,0,4.691176470588235,294.0
33,20,0.01,1000,51.4,4.4,0.0,1.8699999999999986,6.8,4.6,0,4.5,304.8
33,20,0.01,1000,69.0,4.0,0.0,2.326923076923076,10.2,3.5999999999999996,0,4.76470588235294,311.6
33,20,0.01,1000,50.2,3.2,0.0,2.218442622950817,6.6,3.8,0,8.3,313.8
33,20,0.01,1000,78.8,1.7999999999999998,0.0,2.2074999999999987,13.0,2.0,0,6.0,323.0
33,20,0.01,1000,55.8,5.4,0.0,2.332692307692304,8.0,4.6,0,4.875,294.6
33,20,0.01,1000,81.2,1.7999999999999998,0.0,2.207352941176471,12.0,2.0,0,4.738095238095238,329.0
33,20,0.01,1000,59.6,2.8,0.0,2.1988281249999995,10.4,2.8000000000000003,0,4.916666666666666,292.2
33,20,0.01,1000,79.4,2.0,0.0,2.221093749999999,12.4,2.4000000000000004,0,7.821428571428565,320.0
33,20,0.01,1000,60.4,2.8,0.0,2.157142857142858,8.2,2.4,0,4.983333333333333,322.6
33,20,0.01,1000,67.4,2.2,0.0,2.351229508196721,10.6,2.4000000000000004,0,6.749999999999995,329.0
33,20,0.01,1000,36.6,8.4,0.0,2.320895522388059,5.6,6.0,0,6.374999999999995,295.2
33,20,0.01,1000,58.945,2.398,0.0,3.1017323493056015,6.4,5.2,0,4.82142857142857,226.226
33,20,0.01,1000,55.455,3.002,0.0,1.9767366437670912,9.4,2.2,0,4.7941176470588225,303.656
33,20,0.01,1000,63.2,4.0,0.0,2.252777777777777,9.0,4.4,0,7.124999999999991,318.0
33,20,0.01,1000,71.8,3.4,0.0,2.2130952380952387,11.0,2.8000000000000003,0,4.733333333333333,299.2
33,20,0.05,1,0.0,0.2,28.6,1.4909090909090903,0.0,32.8,0,,99.0
33,20,0.05,1,0.0,0.0,35.2,1.6050000000000004,0.0,31.0,0,,124.6
33,20,0.05,1,0.0,0.2,35.8,1.472500000000002,0.0,37.8,0,,113.4
33,20,0.05,1,0.0,0.0,34.0,1.6450000000000005,0.0,32.6,0,,111.0
33,20,0.05,1,0.0,0.0,33.8,1.2399999999999975,0.0,31.2,0,,112.4
33,20,0.05,1,0.0,0.4,30.6,1.149999999999997,0.0,33.8,0,,104.2
33,20,0.05,1,0.0,0.2,32.0,1.3340909090909099,0.0,30.2,0,,114.4
33,20,0.05,1,0.0,0.2,31.4,1.358333333333333,0.0,34.4,0,,109.8
33,20,0.05,1,0.0,0.6,30.8,1.4090909090909076,0.0,31.0,0,,113.0
33,20,0.05,1,0.0,0.2,34.6,1.8205882352941185,0.0,37.199999999999996,0,,118.0
33,20,0.05,1,0.0,0.0,39.8,1.15681818181818,0.0,35.2,0,,117.8
33,20,0.05,1,0.0,0.0,32.6,1.6321428571428558,0.0,35.6,0,,114.6
33,20,0.05,1,0.0,0.4,33.0,1.4840909090909042,0.0,31.4,0,,124.6
33,20,0.05,1,0.0,0.4,29.6,1.4840909090909058,0.0,29.200000000000003,0,,106.0
33,20,0.05,1,0.0,0.2,29.2,1.128571428571426,0.0,40.4,0,,108.0
33,20,0.05,1,0.0,0.2,37.2,1.7208333333333332,0.0,34.2,0,,119.2
33,20,0.05,1,0.0,0.2,39.8,1.2499999999999993,0.0,38.2,0,,110.0
33,20,0.05,1,0.0,0.4,33.8,0.9649999999999995,0.0,34.0,0,,116.4
33,20,0.05,1,0.0,0.0,39.0,1.4714285714285695,0.0,35.0,0,,122.0
33,20,0.05,1,0.0,0.0,34.4,1.38125,0.0,31.6,0,,113.6
33,20,0.05,1,0.0,0.2,29.0,1.7232142857142845,0.0,35.2,0,,114.2
33,20,0.05,1,0.0,0.0,39.8,1.0,0.0,33.4,0,,118.6
33,20,0.05,1,0.0,0.2,29.4,1.6461538461538452,0.0,33.0,0,,106.6
33,20,0.05,1,85.0,0.2,33.2,0.8464285714285713,13.8,25.6,0,0.47083333333333327,67.8
33,20,0.05,1,146.8,0.0,14.2,0.009538461538461539,22.4,11.0,0,0.09263888888888888,7.2
33,20,0.05,5,203.0,0.0,0.8,0.06710227272727287,34.2,0.6000000000000001,0,0.18892857142857145,16.0
33,20,0.05,5,184.2,0.0,1.8,0.04178571428571435,30.8,2.2,0,0.39204545454545464,19.8
33,20,0.05,5,204.0,0.0,3.4,0.05310810810810834,33.0,3.2,0,0.18437499999999993,11.4
33,20,0.05,5,193.0,0.4,2.0,0.023071428571428697,30.4,2.5999999999999996,0,0.3999999999999997,20.0
33,20,0.05,5,191.0,0.0,0.2,0.0836805555555555,33.0,0.0,0,0.1726562499999999,16.6
33,20,0.05,5,160.6,0.0,3.2,0.007681451612903227,25.6,4.0,0,0.6600000000000001,19.0
33,20,0.05,5,216.4,0.0,6.4,0.0943119266055046,35.0,5.6000000000000005,0,0.24799107142857144,48.4
33,20,0.05,5,184.4,0.0,2.4,0.014687499999999933,30.4,2.8,0,0.2465384615384615,12.8
33,20,0.05,5,184.6,0.0,4.6,0.06336956521739116,29.4,4.2,0,0.21649999999999975,11.8
33,20,0.05,5,202.2,0.0,2.4,0.029475806451612945,32.8,2.8,0,0.33999999999999897,21.2
33,20,0.05,5,190.0,0.0,0.4,0.06804347826086955,31.2,0.0,0,0.1811764705882352,13.0
33,20,0.05,5,183.6,0.0,1.0,0.02096874999999992,30.6,1.0,0,0.49166666666666653,19.6
33,20,0.05,5,171.2,0.0,0.0,0.08210937499999993,28.4,0.0,0,0.090462962962963,17.6
33,20,0.05,5,200.2,0.0,4.4,0.025781250000000176,32.4,4.4,0,0.4308333333333331,28.6
33,20,0.05,5,211.0,0.0,0.2,0.07671874999999995,35.0,0.2,0,0.21833333333333316,30.2
33,20,0.05,5,177.4,0.2,1.6,0.06286458333333345,29.8,3.0,0,0.5281249999999988,21.4
33,20,0.05,5,166.0,0.2,8.8,0.07609090909090907,24.8,8.0,0,0.6899999999999995,38.8
33,20,0.05,5,161.0,0.0,7.8,0.08726923076923077,26.8,8.8,0,0.7624999999999997,19.0
33,20,0.05,5,202.6,0.0,1.2,0.05261904761904777,33.4,0.0,0,0.15999999999999984,15.2
33,20,0.05,5,188.4,0.0,0.4,0.03195652173913029,31.0,0.4,0,0.34027777777777757,9.8
33,20,0.05,5,207.0,0.0,0.2,0.04674999999999997,35.2,0.4,0,0.17666666666666647,12.2
33,20,0.05,5,195.6,0.0,1.0,0.03399193548387079,31.6,0.8,0,0.4625000000000001,12.4
33,20,0.05,5,197.2,0.2,2.0,0.05493902439024391,32.2,2.2,0,0.22611842105263155,30.0
33,20,0.05,5,182.2,0.0,0.2,0.06899122807017537,30.2,0.2,0,0.2660714285714279,8.0
33,20,0.05,5,200.6,0.2,1.0,0.044999999999999644,32.8,1.2,0,0.18849999999999995,9.4
33,20,0.05,10,185.2,0.0,0.0,0.06705357142857142,31.8,0.0,0,0.19684782608695645,25.0
33,20,0.05,10,187.6,0.0,1.6,0.07864197530864192,30.2,1.5999999999999999,0,0.4375,15.6
33,20,0.05,10,180.2,0.2,6.2,0.08339999999999996,28.0,6.2,0,0.29166666666666713,76.2
33,20,0.05,10,204.0,0.0,0.0,0.09975155279503102,34.2,0.2,0,0.9090909090909091,31.8
33,20,0.05,10,223.2,0.0,0.8,0.06755681818181808,36.8,0.8,0,0.2874999999999995,32.2
33,20,0.05,10,220.8,0.0,0.2,0.08436046511627901,37.2,0.2,0,0.45673076923076894,26.4
33,20,0.05,10,200.6,0.0,0.4,0.06818181818181814,32.0,0.4,0,0.226933962264151,13.2
33,20,0.05,10,204.8,0.0,0.0,0.06104545454545447,34.8,0.0,0,0.2484999999999999,11.8
33,20,0.05,10,168.2,0.0,0.4,0.0375,28.0,0.4,0,0.22034883720930226,12.6
33,20,0.05,10,209.8,0.0,1.6,0.061125000000000006,35.6,1.6,0,0.43333333333333324,25.4
33,20,0.05,10,214.2,0.0,2.0,0.0763118811881187,34.2,2.0,0,0.4988636363636366,31.4
33,20,0.05,10,197.6,0.0,0.0,0.08372047244094485,32.6,0.0,0,0.4368055555555558,17.0
33,20,0.05,10,205.4,0.0,0.6,0.05343023255813971,34.6,0.6,0,0.19545454545454538,16.6
33,20,0.05,10,198.8,0.0,0.0,0.06863636363636359,32.6,0.0,0,0.4215277777777776,10.0
33,20,0.05,10,196.2,0.2,1.8,0.03017045454545468,31.8,1.8,0,0.09574324324324322,37.8
33,20,0.05,10,212.2,0.0,0.0,0.08856837606837605,35.6,0.2,0,0.675,19.6
33,20,0.05,10,233.4,0.0,2.2,0.05046511627906984,38.2,2.2,0,0.1977999999999999,36.4
33,20,0.05,10,176.0,0.0,0.0,0.08740445859872611,30.0,0.0,0,0.48625000000000007,23.6
33,20,0.05,10,196.4,0.0,0.4,0.07193396226415091,32.0,0.4,0,0.19954545454545455,25.8
33,20,0.05,10,203.6,0.0,0.4,0.08507812499999999,33.8,0.4,0,0.4772727272727271,26.0
33,20,0.05,10,183.6,0.2,1.0,0.0632017543859649,30.0,1.2000000000000002,0,0.24464285714285705,19.6
33,20,0.05,10,208.0,0.4,0.2,0.07791139240506334,34.2,0.6000000000000001,0,0.3274999999999997,19.0
33,20,0.05,10,196.8,0.4,0.2,0.06285211267605627,32.2,0.6,0,0.23375000000000007,15.4
33,20,0.05,10,171.4,0.0,0.0,0.0692968749999999,29.0,0.0,0,0.3836538461538461,11.8
33,20,0.05,10,183.6,0.0,0.0,0.04392857142857133,30.6,0.0,0,0.2003124999999999,10.4
33,20,0.05,20,203.8,0.0,0.0,0.06719298245614033,34.4,0.0,0,0.24884615384615374,13.2
33,20,0.05,20,197.0,0.0,0.2,0.04398148148148144,30.0,0.2,0,0.22296874999999994,30.8
33,20,0.05,20,210.4,0.2,0.0,0.09018844221105528,38.2,0.2,0,0.7625,59.8
33,20,0.05,20,185.0,0.0,2.2,0.12888297872340382,30.0,2.2,0,0.9131578947368425,130.6
33,20,0.05,20,209.2,0.2,1.6,0.2220089285714285,33.8,1.8,0,1.6346153846153852,125.8
33,20,0.05,20,211.4,0.0,0.0,0.12197674418604595,33.0,0.0,0,1.7916666666666656,71.0
33,20,0.05,20,206.8,0.0,0.0,0.09311387900355868,35.8,0.0,0,0.9227272727272724,33.2
33,20,0.05,20,202.4,0.0,0.0,0.07916666666666657,34.0,0.0,0,0.3609375000000001,23.8
33,20,0.05,20,217.4,0.0,0.0,0.07762048192771082,35.6,0.0,0,0.5916666666666659,18.6
33,20,0.05,20,221.0,0.0,0.0,0.07291666666666666,37.8,0.0,0,0.20909090909090902,23.2
33,20,0.05,20,187.2,0.0,0.0,0.07385802469135792,30.2,0.0,0,0.485714285714286,16.8
33,20,0.05,20,198.2,0.2,0.0,0.06562499999999989,33.8,0.2,0,0.3624999999999998,14.2
33,20,0.05,20,184.2,0.0,0.8,0.08655405405405404,29.4,0.8,0,0.34230769230769215,165.2
33,20,0.05,20,248.4,0.0,0.4,0.2579268292682924,41.4,0.4,0,2.16590909090909,148.6
33,20,0.05,20,195.0,0.0,0.0,0.17883720930232555,33.6,0.0,0,0.9385245901639344,13.6
33,20,0.05,20,218.4,0.0,0.0,0.048472222222222174,36.6,0.0,0,0.16053571428571412,27.0
